library,real_time_solo_len,real_time_solo_median,real_time_solo_average,real_time_solo_std,real_time_solo_max,real_time_full_median,real_time_full_average,real_time_full_std,real_time_full_max,real_time_constant_median,real_time_constant_average,real_time_constant_std,real_time_constant_max
nestle,7.0,1.5959999999999999,1.5864285714285715,0.06585807250660848,1.6669999999999998,1.624,1.5830000000000002,0.09318261640456327,1.653,0.742,0.7464285714285713,0.04602121663920219,0.812
nestpy,4.0,1.0805,1.0635000000000001,0.053194611255903225,1.107,3.298,3.32625,0.14289244206745158,3.512,0.79,0.78175,0.020122541257670917,0.795
netaddr,4.0,1.1019999999999999,1.0985,0.0311287648325467,1.125,1.37,1.35525,0.07371736566101632,1.425,0.8245,0.8265,0.026714540360385505,0.856
netcdf4,4.0,1.342,1.32575,0.07438357793671044,1.396,3.5665,3.57075,0.01637833935415907,3.593,0.7829999999999999,0.7795,0.03799561378194421,0.8220000000000001
netdispatch,1.0,0.9570000000000001,0.9570000000000001,,0.9570000000000001,1.905,1.905,,1.905,0.769,0.769,,0.769
netifaces,4.0,0.932,0.92425,0.03752665719192159,0.96,0.9435,0.9245,0.0679632253501848,0.981,0.7919999999999999,0.79,0.009831920802501774,0.799
netneurotools,4.0,1.146,1.1415,0.061938141184034026,1.204,16.798000000000002,16.6825,0.3113502850488495,16.909000000000002,0.9725,0.94375,0.0787331992660445,1.0
netron,4.0,1.021,1.01375,0.052430112212989495,1.06,1.0375,1.04175,0.044093650336528026,1.0959999999999999,0.7845,0.7855,0.013771952173409107,0.802
networkx,4.0,1.886,1.8792499999999999,0.051077555410049304,1.931,1.9285,1.9307500000000002,0.060140807000460726,1.9980000000000002,0.8260000000000001,0.8095,0.03997916123849192,0.836
netwulf,7.0,2.47,2.4699999999999998,0.03535062469980796,2.532,8.591000000000001,8.570285714285715,0.18752130037741835,8.825,0.8059999999999999,0.8077142857142857,0.06076104641877688,0.865
neuprint-python,4.0,1.082,1.06875,0.042484310829607054,1.104,12.295,12.3595,0.3374201140023124,12.827,0.8739999999999999,0.8647499999999999,0.052232652622665014,0.912
neuraxle,7.0,2.65,2.6799999999999997,0.0673622050312092,2.786,14.507,14.551857142857145,0.43136312180939,15.275,0.883,0.883,0.0570701322935211,0.955
neuraxle_tensorflow,7.0,2.6319999999999997,2.599285714285714,0.12548268710027205,2.7510000000000003,15.838,15.893285714285714,0.4623662741037366,16.783,0.945,0.9472857142857144,0.03556549960150657,0.9890000000000001
neurdflib,7.0,1.138,1.1047142857142858,0.06987778446620037,1.173,1.3769999999999998,1.3775714285714287,0.10610349843879975,1.5230000000000001,0.7959999999999999,0.7985714285714287,0.022359614955369443,0.8270000000000001
neurodynex,4.0,1.0445,1.03375,0.09767761599602365,1.141,21.8015,21.730250000000005,0.5868397708631086,22.305,0.851,0.841,0.05911570575292717,0.902
neurokit2,4.0,1.314,1.31425,0.03641771546926025,1.359,14.4755,14.44075,0.19412431583910383,14.619000000000002,0.8515,0.8485,0.06112555384888825,0.915
neurolib,4.0,1.3535,1.3674999999999997,0.04056681731004623,1.4269999999999998,31.052500000000002,31.532999999999998,1.18309114892584,33.275999999999996,0.9265000000000001,0.9367500000000001,0.04021090233589229,0.9940000000000001
neuromllite,4.0,1.087,1.09575,0.07519917996006782,1.185,4.4885,4.484999999999999,0.026944387170615154,4.513,0.7769999999999999,0.7777499999999999,0.031605642956071406,0.8109999999999999
neuron,4.0,1.5979999999999999,1.5935,0.046893496350773445,1.646,3.9505,4.0440000000000005,0.25173133826893046,4.416,0.7364999999999999,0.75,0.03221800738717399,0.7979999999999999
neuropythy,7.0,3.072,3.1202857142857146,0.1276201581330502,3.3489999999999998,18.515,18.523,0.3050879654569603,18.939,1.025,1.0221428571428572,0.04864986663711953,1.069
neurosynth,1.0,1.808,1.808,,1.808,14.574000000000002,14.574000000000002,,14.574000000000002,0.898,0.898,,0.898
neurotools,1.0,1.746,1.746,,1.746,1.736,1.736,,1.736,0.7759999999999999,0.7759999999999999,,0.7759999999999999
nevergrad,4.0,1.3664999999999998,1.32775,0.0889170962188937,1.383,9.828500000000002,9.843,0.20794710865987104,10.082,0.914,0.911,0.02189368249823072,0.934
newsapi-python,1.0,1.176,1.176,,1.176,1.776,1.776,,1.776,0.846,0.846,,0.846
newspaper3k,4.0,1.1915,1.18475,0.023471614061812314,1.203,11.3505,11.4145,0.4148738764170785,11.950999999999999,0.9744999999999999,0.97275,0.041290636549545554,1.012
nfstream,4.0,1.3135,1.3147499999999999,0.04705581791872275,1.3719999999999999,7.798,8.001249999999999,0.4858424813318263,8.722999999999999,0.8500000000000001,0.8490000000000001,0.011518101695447303,0.862
nfw,7.0,0.958,0.9810000000000001,0.0693709833672072,1.1340000000000001,8.347000000000001,8.323142857142859,0.21915780355064438,8.61,0.846,0.8425714285714285,0.015554818576646335,0.8590000000000001
ngboost,1.0,1.141,1.141,,1.141,20.148,20.148,,20.148,0.826,0.826,,0.826
nglview,4.0,7.105499999999999,7.0725,0.10241256433335338,7.151,18.9815,18.996,0.43255751062719955,19.528,1.2205,1.2447499999999998,0.06224882863690425,1.337
nibabel,4.0,1.6059999999999999,1.5845,0.09476462068374118,1.6740000000000002,4.0845,4.034000000000001,0.11957424471850114,4.111000000000001,0.8190000000000001,0.8165000000000001,0.039314967463634845,0.855
nikola,4.0,1.4335,1.419,0.0805605362444914,1.493,10.405999999999999,10.336749999999999,0.3128113116028047,10.595,0.9410000000000001,0.94975,0.0346830890588867,0.997
nilearn,4.0,1.5709999999999997,1.597,0.1111215550647128,1.74,14.099,14.01825,0.1867786122659661,14.134,0.8780000000000001,0.8582500000000001,0.05673549741270159,0.902
nimare,4.0,1.3964999999999999,1.39625,0.0163171688720807,1.413,31.216,31.1295,0.3769929265472574,31.488000000000003,1.085,1.072,0.058486465670842765,1.127
nimbusml,1.0,6.273,6.273,,6.273,22.211,22.211,,22.211,0.8440000000000001,0.8440000000000001,,0.8440000000000001
nimfa,1.0,1.284,1.284,,1.284,6.523,6.523,,6.523,0.8079999999999999,0.8079999999999999,,0.8079999999999999
nipy,4.0,1.6475,1.6697499999999998,0.15346090707408194,1.8769999999999998,14.977,14.98275,0.5323985818914249,15.614,0.7595,0.77,0.05659799760886716,0.8440000000000001
nipype,4.0,2.653,2.65425,0.04133098111586528,2.7060000000000004,12.969,12.9765,0.2805239146074111,13.245999999999999,1.0465,1.029,0.051205468457968445,1.067
nistats,4.0,1.1065,1.10625,0.11068385910631523,1.24,14.2405,14.287500000000001,0.3584229345340499,14.758,0.9470000000000001,0.948,0.02126029162546926,0.973
nitime,4.0,2.22,2.2227500000000004,0.009912113800799762,2.237,12.679499999999999,12.610249999999999,0.24790908952006374,12.815999999999999,2.2634999999999996,2.242,0.0862824818063704,2.316
niwidgets,4.0,1.9505,1.9440000000000002,0.03797367509209504,1.98,24.417499999999997,24.69025,0.6507402835745354,25.66,1.4569999999999999,1.4535,0.04809365862564413,1.507
nixio,4.0,2.609,2.6435,0.11684890528655642,2.812,5.47,5.387749999999999,0.2544240227127406,5.582999999999999,0.77,0.7717500000000002,0.008958236433584435,0.784
nlpia,7.0,21.826,21.320999999999998,3.9089380484559584,25.494,53.952,55.38314285714286,3.903250842933,60.465,16.631,17.435714285714287,1.7601073560331213,20.974
nltk,4.0,1.7525,1.75125,0.0420029760850348,1.7890000000000001,3.49,3.42575,0.21267561370939234,3.6039999999999996,0.8445,0.84225,0.027439327008268028,0.873
nltk.tag.perceptron,7.0,0.754,0.740142857142857,0.025951419816190983,0.77,0.825,0.8164285714285715,0.05413827094535233,0.8759999999999999,0.7809999999999999,0.7812857142857144,0.018336796209755268,0.815
nltools,4.0,1.279,1.2779999999999998,0.040232656718972214,1.3259999999999998,17.951999999999998,17.89025,0.27350487503272514,18.137,0.989,1.0110000000000001,0.08259539938761719,1.121
nmf,1.0,1.578,1.578,,1.578,9.408,9.408,,9.408,0.795,0.795,,0.795
nmrglue,4.0,1.0725,1.0742500000000001,0.0542425110038243,1.127,6.131499999999999,6.156,0.05485131417447244,6.2379999999999995,0.7234999999999999,0.72125,0.0732228334150853,0.795
nmrsim,4.0,1.085,1.0775,0.04074718804203959,1.117,12.0585,12.02,0.23847431727546722,12.262,0.903,0.903,0.03362538723444934,0.9390000000000001
nmslib,7.0,1.507,1.4817142857142858,0.05218465382886139,1.546,4.343,4.321428571428571,0.12527949704940697,4.51,0.762,0.7648571428571428,0.06325195272724414,0.856
nn_builder,7.0,1.14,1.151,0.03778006529022068,1.21,15.418,15.573142857142857,0.5768761936994312,16.275,0.92,0.9415714285714286,0.04925057408415715,1.014
nnfigs,7.0,1.5959999999999999,1.5747142857142857,0.053400107008988736,1.6280000000000001,1.5959999999999999,1.589,0.046497311750250674,1.65,0.752,0.7461428571428571,0.0351919904307243,0.7959999999999999
nnn,1.0,1.6440000000000001,1.6440000000000001,,1.6440000000000001,2.9539999999999997,2.9539999999999997,,2.9539999999999997,0.748,0.748,,0.748
node,1.0,1.776,1.776,,1.776,4.376,4.376,,4.376,0.8690000000000001,0.8690000000000001,,0.8690000000000001
node2vec,7.0,1.743,1.7518571428571428,0.09105388253012343,1.857,9.322000000000001,9.419857142857143,0.28105837387242116,10.011000000000001,0.862,0.8605714285714285,0.03397968580812733,0.92
nodeenv,7.0,0.917,0.8912857142857142,0.055844170945331756,0.934,0.905,0.8964285714285715,0.03542530706927433,0.9309999999999999,0.7859999999999999,0.7767142857142858,0.02749372222716964,0.794
nodejs,4.0,1.5715000000000001,1.5770000000000002,0.046296148147911144,1.629,2.338,2.3105,0.08976079322287643,2.385,0.7865,0.76625,0.06374101243835605,0.818
noise,4.0,1.6495000000000002,1.64975,0.04072161588149465,1.695,1.6349999999999998,1.6554999999999997,0.05262128846769159,1.733,1.657,1.6580000000000001,0.04695387807909657,1.703
noisyopt,7.0,0.887,0.9161428571428571,0.0899563386157021,1.115,6.045,6.071142857142858,0.16389776139556086,6.284,0.787,0.7847142857142859,0.03140973461478828,0.818
nolearn,7.0,1.743,1.7328571428571429,0.05964458223909528,1.796,12.626,12.722,0.22636990377109176,13.079,0.792,0.8092857142857142,0.0504998821309327,0.898
nominally,1.0,0.976,0.976,,0.976,1.253,1.253,,1.253,0.763,0.763,,0.763
nonechucks,4.0,0.8785000000000001,0.8745,0.039196088240197276,0.917,2.249,2.24575,0.0545733451421114,2.301,0.7794999999999999,0.782,0.030670289641062567,0.8170000000000001
norbert,4.0,0.9299999999999999,0.9089999999999999,0.05027259027873275,0.941,5.952,5.956,0.08515476107261002,6.037999999999999,0.783,0.7795,0.045273244490169506,0.823
normalise,4.0,1.5750000000000002,1.5784999999999998,0.07245458347590346,1.6669999999999998,10.9845,10.96725,0.21235092810408562,11.202,0.8865,0.8955000000000001,0.0307950212426186,0.94
normality,7.0,0.935,0.9328571428571427,0.031829905075932266,0.981,1.321,1.3344285714285713,0.07204132411992709,1.439,0.799,0.7662857142857143,0.056499894648026544,0.82
nose,4.0,1.025,1.01475,0.02543455654550856,1.032,0.9195,0.9287500000000001,0.06464454088835865,1.0090000000000001,0.7625,0.75875,0.026625489040892143,0.782
nose-parallel,7.0,0.895,0.896,0.02437211521390788,0.9329999999999999,0.895,0.8929999999999999,0.0414487635521254,0.948,0.75,0.7385714285714285,0.0442788781206011,0.794
nose2,1.0,1.113,1.113,,1.113,1.913,1.913,,1.913,0.8,0.8,,0.8
notebook,4.0,2.1260000000000003,2.19125,0.18914082055442172,2.4619999999999997,11.527000000000001,11.509500000000001,0.23740471772902924,11.777000000000001,1.2355,1.2217500000000001,0.07946225519075079,1.2990000000000002
notedown,4.0,1.2745000000000002,1.27575,0.029511297271835893,1.308,8.2125,8.2705,0.12455387054068918,8.457,1.0625,1.0557500000000002,0.04506569279026635,1.094
novainstrumentation,1.0,1.736,1.736,,1.736,12.505,12.505,,12.505,0.8590000000000001,0.8590000000000001,,0.8590000000000001
np-utils,1.0,1.67,1.67,,1.67,4.937,4.937,,4.937,0.763,0.763,,0.763
npm,1.0,1.703,1.703,,1.703,2.326,2.326,,2.326,0.807,0.807,,0.807
nptdms,7.0,1.788,1.7687142857142857,0.06894131389743573,1.848,3.977,3.969857142857143,0.12048019003336674,4.123,0.77,0.7612857142857142,0.019310742137596933,0.7809999999999999
nptyping,4.0,0.9395,0.94675,0.023584952830141497,0.981,3.3375000000000004,3.2794999999999996,0.15019209921519414,3.384,0.7925,0.7935000000000001,0.003872983346207468,0.799
npyc,4.0,1.736,1.7425,0.022293496809607977,1.774,40.7425,40.72625,0.4905020387317464,41.19,1.3944999999999999,1.3785,0.06024671498651742,1.431
nrsur7dq2,4.0,3.5134999999999996,3.4972499999999997,0.08001822709024928,3.563,3.7305,3.7197500000000003,0.2688052268837051,4.03,3.4775,3.4894999999999996,0.09960756330051787,3.62
nsepy,4.0,1.802,1.7967499999999998,0.03324028680181114,1.829,9.657,9.61875,0.25162587969708805,9.847000000000001,0.8955,0.8975000000000001,0.02752574552426633,0.932
nteract-on-jupyter,4.0,5.0835,5.0665000000000004,0.13216277842115748,5.196000000000001,15.238,15.34175,0.7583013363212988,16.207,1.2265,1.2305,0.03466506406552086,1.274
nteract-scrapbook,4.0,1.524,1.517,0.04001666319589039,1.558,17.001,16.995,0.14757596913680288,17.169,1.2655,1.27775,0.03496069221282666,1.329
nteract_on_jupyter,7.0,4.977,4.984000000000001,0.14626687936781874,5.246,15.277000000000001,15.087428571428573,0.39752645913735835,15.535,1.237,1.2147142857142856,0.06041444166674689,1.27
ntlm-auth,4.0,0.9135,0.9137500000000001,0.03286715685908955,0.9540000000000001,0.89,0.89425,0.04300678241083996,0.945,0.746,0.7555000000000001,0.0356884668578893,0.8059999999999999
num2words,4.0,1.0045,1.003,0.013589211407092986,1.015,1.754,1.75975,0.05152588346323285,1.8259999999999998,0.8029999999999999,0.79425,0.032958306995353945,0.8220000000000001
numba,4.0,2.8485,2.817,0.10761350596773005,2.908,6.019,5.98325,0.16486029439093766,6.14,0.76,0.7632500000000001,0.0429059047995339,0.8140000000000001
numbagg,4.0,0.945,0.9242499999999999,0.07084431287454666,0.985,6.077500000000001,6.0975,0.08554336132434001,6.212999999999999,0.792,0.787,0.020066555924389894,0.805
numcodecs,4.0,1.2325,1.2687499999999998,0.14051423415440864,1.4609999999999999,3.4775,3.4635000000000002,0.12609652387490058,3.6010000000000004,0.7705,0.7735,0.011902380714238069,0.79
numdifftools,4.0,1.054,1.0557500000000002,0.02866327499315691,1.092,12.933,13.16075,0.49870991902440887,13.905999999999999,0.8734999999999999,0.86125,0.03045625277891775,0.882
numexpr,4.0,1.072,1.0779999999999998,0.05195510882803858,1.14,3.2945,3.2900000000000005,0.07849840762716145,3.3710000000000004,0.73,0.7389999999999999,0.019356308187943993,0.768
numpi,1.0,1.685,1.685,,1.685,7.042000000000001,7.042000000000001,,7.042000000000001,0.8140000000000001,0.8140000000000001,,0.8140000000000001
numpoly,4.0,1.0154999999999998,1.0122499999999999,0.03237668914512422,1.048,3.3285,3.338,0.04188078318274376,3.397,0.7875,0.7885,0.021173883284209646,0.815
numpy,4.0,3.1519999999999997,3.1310000000000002,0.08038241930505301,3.201,3.0305,3.03075,0.09555234167721934,3.148,0.7415,0.744,0.048805737367649676,0.8059999999999999
numpy-base,7.0,0.768,0.7727142857142857,0.01935384790090668,0.794,0.8220000000000001,0.799,0.04821825380496476,0.846,0.7659999999999999,0.7788571428571428,0.036283277008508925,0.853
numpy-financial,4.0,0.886,0.8725,0.042186095655638356,0.907,3.1005000000000003,3.12775,0.11436017663505071,3.279,0.7569999999999999,0.7522500000000001,0.04414653629297165,0.8009999999999999
numpy-stl,4.0,1.9125,1.9115,0.05536846274429753,1.97,4.256,4.26625,0.025708299567778717,4.303999999999999,0.649,0.65125,0.03308952502933016,0.6859999999999999
numpy.matlib,7.0,0.76,0.7588571428571429,0.016747423398128763,0.777,0.794,0.7812857142857143,0.042109833711831496,0.8320000000000001,0.759,0.7620000000000001,0.010181682899534193,0.774
numpy_financial,4.0,0.883,0.885,0.028047578623950128,0.9209999999999999,3.1765,3.1507499999999995,0.14991636557316437,3.303,0.7949999999999999,0.7975,0.030259984578096952,0.831
numpy_groupies,7.0,2.383,2.3901428571428567,0.0736827174929294,2.537,2.49,2.485714285714286,0.057366407957137905,2.5540000000000003,0.746,0.7397142857142859,0.031121880222303888,0.785
numpydoc,4.0,1.129,1.133,0.0562494444417009,1.204,5.85,5.8614999999999995,0.1172731853408948,6.013999999999999,0.905,0.8990000000000001,0.050944414152420424,0.9540000000000001
numpyro,4.0,1.1004999999999998,1.10975,0.06496858215065701,1.189,9.5655,9.5105,0.29061830637453,9.763,0.864,0.8625,0.0054467115461227025,0.867
numpythia,7.0,2.388,2.350857142857143,0.09230100861028642,2.4419999999999997,5.111000000000001,5.130428571428571,0.6452510770087505,5.87,0.792,0.779,0.04509249752822898,0.8190000000000001
numtest,1.0,1.52,1.52,,1.52,4.021,4.021,,4.021,0.81,0.81,,0.81
nussl,4.0,1.6745,1.76975,0.19827485132176145,2.0669999999999997,68.612,91.17525,47.4592869547152,162.247,1.4735,1.4685000000000001,0.017058722109231973,1.483
nvidia-ml-py3,4.0,1.5295,1.537,0.028413611761501437,1.577,1.5955,1.5895,0.08103702857336262,1.675,0.752,0.7412500000000001,0.04229558684622622,0.779
nxpd,4.0,1.693,1.698,0.02620432534271136,1.7309999999999999,2.8665,2.88125,0.09001990520620036,3.0039999999999996,0.7855,0.77325,0.03938167932766029,0.805
nxviz,4.0,2.9685,2.6552499999999997,0.6469942683929536,2.9989999999999997,21.5565,21.525750000000002,0.5846248797305832,22.209,1.0270000000000001,0.9985,0.07059036761485234,1.045
nyoka,4.0,1.6400000000000001,1.6445,0.03754552791833755,1.692,2.382,2.4002499999999998,0.07048581417561986,2.5,0.765,0.7652500000000001,0.03707087805811997,0.802
oasislmf,4.0,2.9955,3.0447500000000005,0.14499971264339326,3.252,17.1685,17.23,0.39391961955031857,17.765,1.026,1.026,0.048027769744874396,1.082
oauth,4.0,1.6065,1.6092499999999998,0.062184537199103336,1.6769999999999998,1.6335,1.6212499999999999,0.056753120325376584,1.6740000000000002,0.7725,0.7665,0.024556058315617316,0.7859999999999999
oauth2,4.0,0.9584999999999999,0.9652499999999999,0.04201091128107873,1.022,1.2309999999999999,1.22675,0.06177580432499437,1.294,0.8029999999999999,0.795,0.039530578880996224,0.833
oauth2client,4.0,1.0165,1.0175,0.016822603841260712,1.038,1.9405,1.86725,0.16436620698914964,1.965,0.797,0.79975,0.027207535720825626,0.8320000000000001
oauthenticator,4.0,1.355,1.3247499999999999,0.08003072326717196,1.382,10.303999999999998,10.29975,0.18908970534290492,10.527000000000001,1.115,1.1164999999999998,0.008504900548115372,1.128
oauthlib,4.0,1.0145,1.01325,0.026424420523447657,1.044,1.008,1.00225,0.03353977737950367,1.032,0.774,0.77525,0.05276599283629559,0.828
objcache,7.0,1.005,0.9807142857142856,0.04924670644051336,1.012,3.7110000000000003,3.693714285714286,0.12565125584425355,3.867,0.884,0.8841428571428571,0.01193633907344253,0.9
object_detection,7.0,2.812,3.110285714285714,0.8324901829823009,4.985,48.286,48.57357142857143,2.740122798777632,53.442,1.746,1.7440000000000002,0.08382720322186595,1.9080000000000001
objectpath,7.0,0.9109999999999999,0.9232857142857143,0.02020490275250284,0.9520000000000001,0.914,0.9105714285714285,0.04043454440144437,0.966,0.7659999999999999,0.7694285714285715,0.03714771030564848,0.8140000000000001
obonet,4.0,0.8985000000000001,0.9162500000000001,0.05459166603063151,0.9940000000000001,1.94,1.95525,0.09707857642137113,2.08,0.8155000000000001,0.82175,0.015903353943953712,0.845
obspy,4.0,13.4545,13.453000000000001,0.21774143687716768,13.71,13.74,13.70025,0.3481823037816061,14.082,13.289000000000001,13.2835,0.098120674002305,13.392999999999999
ocrd,1.0,1.306,1.306,,1.306,12.248,12.248,,12.248,1.0270000000000001,1.0270000000000001,,1.0270000000000001
ocrd-cis,4.0,2.9405,3.039,0.20412904415263078,3.345,23.189,23.96125,2.397098436999755,27.449,2.9875,2.9385,0.11138072843480001,3.0069999999999997
